class,tweet_text
1,الصين قبل ايام تعذب ٱلاف المسلمين وتسالهم اين ربكم يحميكم   اليوم الملايين منهم يموتون وملايين منهم يعذلون ويهربون خوفا  فيروس صغير كورنا لا يري بالعين المجرده    سبحانه جل جلاله علي كل شء قدير
1,2 مراحل مذکور خطر ابتلا به ویروس را افزایش میدهد که این نکته به هموطنان متقاضی خروج منتقل شد  تا این لحظه هیچ کشوری اتباع خود را از ووهان خارج نکرده است  سلامت هموطنان مهمترین اولویت سفارت بوده در تلاش جهت خروج هموطنان متقاضی در اسرع وقت به ایمن ترین نحو هستیم
1,شوف الاخبار ترا قاعدين يتكلمون عن سرقه مختبر في كندا قبل صينيين تهريبها لمختبر ووهان
1,في دلما مول شفت الاسيوين لابسين كمامات  تروعت الصراحه
1,مكرفس عدن نفسه كرونا الصين
1,جد شي يحيير    مافيه طريقه تعقيم
1,الصحه  تستعين ببيت خبره لمواجهه تحديات مبادره الضمان الصحي  وشراء الخدمات الصحيه   الوطن
1,الله لا يوفقهم وباء
1,وما يعلم جنود ربك الا      لم نستطع عون ونصره اخواننا مسلمي الصين   فنصرهم الله بجند عنده     ليرينا قدرته علي الظالم الموت بالامراض والاوبءه الله
1,امين والله الموضوع خطير جدا  ولو نحنا بعاد عن الصين بس حاولو تنتبهو حالكم ولا كتير تحتكو بالعالم بالتجمعات الواحد ما بيعرف شو ممكن يصير
1,الصين في حاله خطيره ولا يجب استيراد شيء منهم واتمني الناس ان لا يشتروا شيء صيني فرصه لمقاطعتهم ان لم تكن لاجل اخواننا فلحمايهانفسنا
1,المفروض توقف الرحلات الصين الاجراء الاحوط والامن
1,خبر عن وفاه شاب مصري الصين كان بيدرس هناك صح الكلام ده
1,نظريا لا نملك المعلومات الكافيه  وحاليا  المرض في صفحات الصحف والاخبار الرءيسيه في الصين  تحديدا في مدينه  ووهان    حيث بدا انتشار المرض سريعا بين السكان  ويرجح سبب انتشاره المفاجء تناول الناس للافاعي  والخفافيش المصابه المرض  5
1,الصين ياكلون كل شيء يطير ياكلون كل شيء يمشي طاءرات وقطرات لاتاكل
1,مخاوف فيروس الصين تعصف بالاسهم الامريكيه
1,اكيد فيه   لكن اولءك لايعتبرون اباء بل وباء
1,المفروض منع الرحلات القادمه الصين لعدم انتشار الوباء الله يحفظنا
1,الصين تبني مستشفي في عشره ايام
1,امتي وقف ارهاب حفتر علي مدينه درنه تفشي الوباء في مدينه درنه ابسط الامراض اصبحت تقتل الكبير والصغير وفيها  وذلك لعدم توفر الادويه   الاوضاع المعيشيه في درنه اصبحت في الحضيض
1,پنجاه پنج دانشجوی افغان در مقاطع مختلف در شهر ووهان چین تحصیل می کنند  این شهر به دلیل انتشار ویروس کورونا در قرنطین قرار دارد  كیر مانده اند میكویند که با کمبود شدید مواد غذایی مواجه اند
1,بكره لما تسيطر الصين علي المرض حيكون شكلكم اهباااااااااااااااااااال مررره     مع تحيات خربوط اللذي يحسن الاختيار
1,يعني يسعبل قصدك الله يعين قدامه المفروض يلبسوون كمامات تدري وش السبب الاسيويه الملعب لانها صعبه وقويه جابت الضغط لاحظ انفعالهم في صنادقهم مضغوطين مره
1,كمامه ثاءر يريد وطن تسوه اكبر رتبه عسكريه بهالبلد الخربان    وشكرا
1,ناس يقولون اليابان وناس الصين المهم ان كلها مرررض
1,تقبل الله  كمامات بقا  العمره السريعه دي مرهقه
1,الصين علاج الفيروس التاجي يستغرق اسبوع اسبوعين
1,المشكله ان السرقه صارت مرض معدي وسريع الانتشار وباء حقيقي تعاني الكويت يصيب اغلب يصل مناصب خاصه لايملك مناعه كافيه الضمير والخوف الله وعقابه
1,الصين   4633 حاله مءكده 6972 حاله اشتباه 106 حاله وفاه 73 حاله شفاء
1,وكمان الحجر الصحي في المطارات لازم يفحص التجار العاءدون الصين
1,عمان تستضيف تصفيات الملاكمه الاولمبيه بدلا ووهان الصينيه
1,ههههه خصوصه منطقه ووهان يكلك كلش حلوه
1,ہمارے كھر کے پچھواڑے میں واءرس کا مہلک پھیلنا ہے  پوری دنیا اس سے پریشان ہے  یورپ اور مغرب کے ممالک احتیاطی تدابیر اختیار کررہے ہیں   لیکن ابھی پاکستان میں کسی کو بھی اس پر بات کرنے کی زحمت نہیں ہے   کورونا واءرس یوتھیوجواب دو
1,راجعوا فوكس نيوس ينتقل البضايع كذبه ماينتقل خوف الصين عليتضرر اقتصادها وماهمها ينتشر بالعالم شوفو شسوو بالمسلمين الله يهداكم
1,الله يسترعلي رءيس الصين وشعبه اهم شي لايتاثرون جوع اوبسبب كثرهالزحام ويطلعون يتمشون باالقارات  gt  gt واحدمن احد الدول يجامل  ملياروميه وخمسين مليون صيني هههههههه
1,الدخان_الجديد_مغشوش89 الصين تبني مستشفي سرير في سبعه ايام ومسءولين الخمه اللي عندنا غير قادرين علي محاربه الدخان المغشوش شهور المسءولين اللي عندنا حتي زربه غنم تخب عليهم
1,الاول غير وهين وتم اكتشاف علاجه  الحين نفس الفايروس تطور وصل لمرحله اقوي بكثير وماله علاج ومنتشر بكثره في الصين والصين مسويه حجر صحي علي ملايين الصينيين بسببه خوفا انتشاره والحين حاله في السعوديه والله يلطف ويحمينا
1,الصين البوذيه     تعزل 28 مليون مواطن صيني  بالامس عزلوا مليون مسلم   ولا زالوا   واليوم يعزلون 28 مليون صيني بعدما غزاهم فيروس كرونا لا يري بالعين المجرده    وما ربك بظلام للعبيد
1,الصين اغلقت مدينه ووخان الصينيه والغت الرحلات واليها ماعدا الرحلات ووخان اورومتشي  لوحه الرحلات تءكد  يدل بان الصين لا تسمح مغادره اهالي مدينه ووخان الا تركستان الشرقيه فقط
1,عشان الصينيين ياكلوا خفافيش براحتهم يتبسطوا ويقرفونا معاهم ربنا يستر والموضوع ميبقاش وباء ويكبر في كل حته
1,الاصابه لعاءله واحده قادمه مدنيه ووهان بالصين
1,coronarvirus حتي لم يوجد علاج  اعلنت الصين خبر عاجل لم تتوصل لاي نتيجه  لعلاج الوباء
1,عاجل وساءل اعلام جزاءريه  رءيس البلاد يامر بالاجلاء الفوري للطلبه المقيمين في  الصين
1,الله ياخذ الصين كله عفنهم وقرفهم
1,الظاهر اني نشرت وباء حب هيفا انا اسفه
1,هند_القحطاني  الصين  الصين تعلن عن ثالث حاله وفاه الفيروس الغامض وعن 140 اصابه جديده
1,الله بالامس الصين تمنع دخول مسعود اوزيل اراضيها العالم اجمع يمنع دخول الصينيين اراضيه       كل شء صديقي
1,صباح_الخير يقول بعض علماء الغرب امثال كاديل ومريسون ان المنقذ للغرب المادي المتدهور الايمان بالله وقالوا ان البعد عن الايمان بالله السبب الريءسي وراء تفشي ظاهره الانتحار بينهم رغم الانفتاح وتوفر كافه الحريه والمغريات ومع نسمع يطالب ليلا ونهارا في الحريات المزعومه
1,جمهوريه مصر العربيه تبدا في فحص القادمين الصين
1,استغرب اللي تشمت في ناس بريءه همها اكل عيشها وتربيه اولادها   لم يقاتلوكم ولم يرفعوا عليكم سلاح   وحتي ولو رفعوا عليكم هم في مصيبه   ماهو ديننا ان نشمت في وباء قد ينتشر ويصيب العالم ونحن جزء العالم   الله يامننا في اوطاننا
1,الصين اكبر اقتصاد في العالم انهم يكسبون اكثر مما يكسبه لوسيفر اله الماسونيه واليهود ينتقم منهم استخدام احد اسلحته القاتله ويضعف اقتصادهم بل ويدمره   لن يتوقف الامر بقتل الصينيون بل حتي مقاطعتهم كل دول العالم اقتصاديا وتجاريا خوفا انفسهم انتشار الوباء
1,كل ظالم سوف يعاقبه الله عقوبه سوي اجله او مستعجله والله سبحانه يختار العقاب المناسب للظلمه طبعا الجميع يعلم عملت حكومه الصين الشعبيه في مسلمي الايغور ولا تحسبن الله غافلا عما يعمل الظالمون
1,سفير فلسطين في الاردن   توجيهات ملكيه اردنيه بشمول الطلبه الفلسطينيين المتواجدين في مدينه ووهان لنقلهم علي الطاءره الاردنيه الخاصه ستقل المواطنين الاردنيين والطلبه المملكه
1,لك لاي   الكل لابس كمامه عفمو الا ماشي بدونها  الناس عم تموت بيلعب بروحو  _   exo
1,شوارع شيان الصين امس     مدينه بدون بشر
1,الصين العن دوله ما استغرب
1,اكثر مااخشاه ان يكون المرض وباء علي العالم في الايام القليله القادمه مءشر خطر نسال الله السلامه
1,رجعت علي كل التويتات ال بعتها عن فيروس الصين وحطيتها هاشتاج واحد ياريت ال يكتب عن الفيروس يستخدم الهاشتاج ده  NovelCoronavirus عشان نتشارك بالمعلومات وشكرا
1,تفشي الخرافات وتاصلها في عمق العقل العربي والارث يعتبره مقدسا حال دون تمكن الادمغه العربيه ان تجد مكانا في نادي الاكتشافات العلميه  كيف يتطور العقل العربي ومازال الكثيرين يءمنون بالقدره الخارقه لبول
1,بس الصين قفلت السفر ووهان كام يبقي ازاي الطياره دي طلعت
1,الصين عايشه فيلم رعب حرفيا
1,علي الرغم ان منظمه الصحه العالميه قد تدعو حاله طوارء صحيه عالميه الفيروس المنتشر في  الصين  الا ان محطات القطار تعج بالصينيين يهمون بالعوده ديارهم للاحتفال بالسنه القمريه  ويقدر ان تدفق المسافرين سيشهد حوالي مليارات رحله  اندبندنت_عربيه_تغنيك
1,فقط قوموا بتعقيم ايديكم وكونوا اكثر حرصاعلي النظافه  وحاولوا الابتعاد عن منتج الصين  وطبعا لا تسافر للصين هالفتره
1,وباء الامراض اقل ضررا من وباء الافكار في عقول مريضه
1,غير مءكد  اطباء ووهان يدعون ان عدد الاصابات الحقيقيه يتجاوز 100 في ووهان وحدها  تحاول الحكومه اجبارهم علي الصمت بتهديدهم بالعقاب جريمه نشر الشاءعات
1,ممكن طلبيه الصين او اغراض او ممكن مر ناس جو الصين مو لازم تروحين للصين عشان يجيك المرض بينتقل مع الاشخاص وحتي مع الجمادات يعني مثل الملابس او الاغراض اللي تجي هناك
1,ماشاء الله عليك٠٠ خبر يثبت كلامك البارحه كشفت دراسه حديثه نشرها موقع ان الفيروس الجديد يفوق في شراسته ٢٠٠ نوع فيروس كوروني وجينته نشات في نوعين الثعابين شرق الصين تباع في سوق الماكولات البحريه
1,الولايات المتحده تحذر مواطنيها في الصين تفشي الالتهاب الرءوي
1,بس عندي ملاحظه علي الفيديو ما احد منهم لابس كمامات رغم ان لبس الكمامه الزامي بالصين فكيف بطاقم المستشفي
1,تسجيل 17 حاله اصابه جديده بمرض رءوي غامض في الصين
1,الصين المتقدمه تقول فيروس غامض معلش احنا غير متشاءمين ولا ندعوا للخوف   لكن حينما تسميه الصين بانه فيروس غامض اعتقد الافضل علي وزاره الصحه اخذ الموضوع علي محمل الجد تسخير ما تراه ممكن للحيلوله دون وصوله اجراءات او ما يرونه مناسب
1,خريطه توضح سرعه انتشار فايروس كرونا في الصين خلال يومين فقط
1,حفاظا علي سلامتهم   السفاره في الصين تدعوا المواطنين والزاءرين بمغادره البلاد
1,حساء الخفافيش في الصين يعتبر الخفاش احد حواضن فيروس كرونا
1,عدد الوفيات الفيروس في الصين ارتفع الاربعاء  اضافه 440 اصابه    الله_يستر
1,بحسب صحفيين   حالتا اصابه محتمله بفايروس كرونا لشابين سودانيين قدما الصين
1,ههههه صنعتم الفيروس نشرتموه في الصين كلاب
1,حسب مانقل  راي مقلق للدكتور زياد طارق  خبير بايولوجي مقيم في الصين ويعمل
1,عايشين اللحظه ولابسين كمامات علي اساس رايحين للتحرير انتوا منو يرمي عليكم
1,وباء بغضب ربهم
1,amp  وزير الاسكان مال عمان وزير الصحه+ العامله    اتمنء مراقبتهم لان الوضع متفشي اكثر كورنا الصين
1,الصين هم اساس البلاء الفيروس المافيا الصينيه تنشره في الاجواء متي مابغو نشروه ومتي ماهم راو ان الوضع زاد وقفوه
1,ايه اغلب حالات فتره حضانه بس زي ماقلت نفس ماصار عندنا قبل كم سنه انتشر منطقه بس له علاج يمكن عشان الصين اكثر دوله ازدحام سكان وجوها ملوث انتشر اضعاف الاضعاف غير اكلهم لخفافيش والحشرات اللي سببت بنشر الفيروس اكثر
1,الله يخلف ام جابتك فارس   يقولون لك وباء معدي مدمر تقول الموت يجي كل شي
1,قدمت دوله الامارات ممثله بصندوق الزكاه  عبر ذراعها الانسانيه هيءه الهلال الاحمر الاماراتي  شحنه ادويه ومحاليل لمكافحه وباء حمي الضنك بمديريه بيحان بمحافظه شبوه  عوده_هلال_الامارات_مطلبنا
1,حكومه سيءول تقرر تشغيل رحلات جويه لاجلاء 700 كوري مدينه ووهان الصينيه
1,صرفولنا كمامات
1,عند الخلاف  لا تنكر فضل ولا تفشي سر ولا تهتك ستر  ولا تنسوا الفضل بينكم
1,عنجد رعب ما طبيعي عند الناس انا ماشي القصه كلها   منيح ما قولتلهم يقطع الصين ويلي بزورها شو كان
1,200104  تحديث حساب فيكتون الرسمي عبر التويتر   اعضاء فيكتون قاموا بتجهيز كمامات ساخنه قلقهم علي الاليسز      هل تلقيتموها    نامل بان كان حارا شغف فيكتون   شكرا جزيلا لوجودكم معنا  سنراكم غدا
1,شوفي الغزو الصيني يجبرك تفكرين كيف وصلوا لهالدرجه الانتشار اللي ما وصلت له امريكا حتي  اقرءي عنهم بتشوفين جانب الصين المظلم
1,الله يكافينا الشر يفترض من الحكومه منع قدوم الجاليات اللي الوباء و خاصه الصين
1,الله ياخهم ذبابين الواحد متجمد البرد وهم يطيرون ويتمشون تقول لابسن بجامه صوف واذا رشيت عليهم فليت مايموتون تقول لابسين كمامات
1,عاجل  وزير الصحه التركي  باشرنا بفحص المسافرين القادمين الصين عبر كاميرات حراريه في المطارات  ترك_بوست
1,معلومه بس وفاء  الصين ما قدرت تسيطر علي المرض راح يوصل المرض ويفتك بينا فالافضل اننا ندعي ان المرض يوقف ولا ينتشر
1,الواحد يكون ساكن الكلاكله ولابس كمامه خايف تصلو كرونا الصين  كدي انتا خلي تصلك شبكه انترنت زي الناس
1,للتذكير عندي بث مع للعبه اوت بريك ريزدنت ايفل قصتها قبل الجزء والثالث بالضبط وقت تفشي الفايروس بمدينه راكون وانتشار الرعب بين الناس           بيكون تختيم بعد البث راح انقله لقناتي الثانيه المختصه برفع مقاطع البثوث
1,مستشفي بالرياض   ممرضه كنديه تفشي لاسرتها سر  كعكه الصحراء   عكاظ  ان_تكون_اولا
1,ذكرتيني اختي الفاضله بحالتي كنت توني والده وفرحانه في حبيب قلبي بعد قمرات وفجاءه جاء الدكتور واخذ النونو وقالوا ممنوع الرضاعه وكم عمرك والحزن في خلقهم لابارك الله فيهم ويقول عندك وباء كبدي خطير مت وعشت بس بنعيد التحليل اسبوع ميته الحزن فجاءه يقول غلط في التشخيص
1,طالب مصري في الصين  لا نستطيع الخروج سكن الجامعه   ووهان  لا توجد بها مواصلات   شاهد   صدي_البلد  البلد
1,الذهب يتراجع بعد انحسار المخاوف انتشار فيروس الصين    اسعار_الذهب  صحيفه_البلاد
1,مستشفي في ووهان  نحو 20 30 مريضا يتماثلون للشفاء  ووهان
1,ليست ادعيه الايغور فقط بل الامه الاسلاميه المءمنه الصداقه المحاصره الضعيفه اذن ربها لتغلع الصين وامريكا وكل يحارب الاسلام لكنها سنت الله
1,لا مويا ولا زيت ما الخبط ولاشي انت جالس تطلب مني اثباتات تتوقع اني بجيك يو اس ونفتح محاكمه مصوره اثباتات يابو اثباتات اللي الصين جاهم كرونا ريحتكم وانت تقلي اثباتات  وانا قلتلك بالعقل بالعقل ايش ما عندك عقل تشغله عشان تعرف ولا صح لازم اثباتات
1,امريكا ستجلي مواطنيها مدينه ووهان الصينيه غدا
1,مطار حمد والقطريه ينفيان اكتشاف حاله عدوي لمسافره الصين
1,اعتقدالامارات اعلنت الاشتباه باصابه اولي قادمه الصين   الله يستر
1,مردم ووهان  چین که به خاطر ویروس  کرونا خودشان را در خانه هایشان حبس کردند  اینجوری با فریادهایشان یکدیكر را به استقامت دوام اوردن تشویق می کنند به همدیكر امید می دهند
1,ما تخلينا احنا الوحيدين بكل العالم وباء عالمي بعض الكوميديان ستاند اب يشترطون سحب الجوالات وقت العرض
1,يسمي تخاذل وجبن وهروب وخيانه لكل القيم والمبادء واسمه تسليم الامور لغي اهل الكفاءه    اما مشاعرك تجاه الصين فهي مشاعر صيني مغشوشه
1,صوبوں نے کورونا واءرس کے ممکنہ کیسزکیلءے اپنے اسپتال مختص کردیے ہیں  ڈاکٹر ظفرمرزا
1,الصين تخوف كلها فيروسات وامراض حولوهم علينا ابرك   
1,العدو لايخيف ولكن يخيف العميل الموجود معك ويعمل عندك اكبر وباء اصاب الثوره وما اكثرهم كفي بالله وكيلا
1,يشككون في ان المصاءب علي الظلمه الكفره عقاب هءلاء اغلبهم ادعياء الانسانيه العفنه لم تري كيف يقتل المسلمون في كل حدب وصوب  الصين تقتل مسلمي الايجور  الهند تقتل مسلمي كشمير  ميانمار تقتل مسلمي الروهينجا اسراءيل تقتل مسلمي العرب  بس المسلمون ارهابيون
1,وجدت الصين المضاد لفايروس كورنا
1,حايشه فايروس الصين
1,انا طالب في الصين عندي سءال للبرنامج بخصوص فيروس الكرونا    كان فعلا فيروس عارض وغير مخطط له لماذا لم يتعرض له اجنبي في الصين وخصوصا مدينه اوهان علما بان السلطات الصينيه قالت انهم اكتشفوا المرض في ٢٠١٩ وهكذا تتم استعطاف العالم ونسيان  الايغور راي شخصي
1,ولا يزال سبب اصابات الالتهاب الفيروسي في الصين غير معروف   مع ارتفاع في الحالات
1,جزاك الله خيرا  الله يكفينا اياكم المسلمين كل بلاء وباء مرض   اللهم امين
1,والمصريين اللي في ووهان حنجيبهم  ووزيره الصحه حتكشف عليهم بنفسها وتديهم اسكين  الصين
1,الوسطيه والاعتدال اكثر القيم ينبغي الاهتمام بها في عالم لمجابهه تفشي الافكار الارهابيه وانتشار تيارات العنف
1,كورنا الصين ربنا كبير
1,شرح تفصيلي للوباء القادم الصين
1,صعبه لان كلهم لابسين كمامات
1,فيروس ووهان تخووف متي يوقفوها
1,در تایید تءوری تولید ویروس کرونای جدید در ازمایشكاه تحقیقاتی ووهان  این مقاله ی سال ۲۰۱۷ قابل توجه است
1,لا تزال الاسواق مركزه علي انتشارالفيروس القاتل في الصين
1,السلطات الصينيه تغلق الطرق المءديه ووهان بكل طريقه ممكنه
1,مطار دبي يخضع الركاب القادمين الصين لفحص حراري
1,في حدعارف فيروس كورنا في الصين دول تصبي با فيروس كورنا ببسب غضب لله عليكيم مقتلتوم المسملمين ايها اليهود يارب اليهود يمتون جمعينا الفيروس يارب
1,مءات الحالات المءكده في الصين يتم تاكيدها تباعا في الوقت الحالي  يتعذر علينا ذكرها بالتفصيل لكن سيتم الاعلان عن العدد الاجمالي للاصابات لاحقا
1,افضل الثريدات ال بتتكلم عن تسلسل الاحداث والوضع في الصين
1,وعلاج الايدز  زيدوفيودين  وعلاج انفلونزا الخنازير  اوسيلتاميفير  ينفع وعالج 22 حاله في الصين
1,مايصحش برضو يحصل وباء قبل انتقال الساده ليوتوبيا
1,صحه جيزان عندكم علم عن وباء حمي الضنك المنتشر في المنطقه ولا ماعندكم  صحه جيزان الناس تموت المرض وانتم ما كلفتم انفسكم بحمله توعيه علي الاقل للمواطن والممارس الصحي صحه جيزان مستشفياتكم مقابر واطباءكم جزارين ومرضاكم ضحايا متي  صحه جيزان ما ذنب ابننا مات البارحه حمي
1,القوي المتين عجز الحكام المسلمون بطش الصين بالمسلمين الايجور فاستجاب الله لدعاء الضعفاء  اللهم بكل طغي تجبر
1,ماما قتلي غدوا البسي كمامه
1,مصري    واسرته عاءدين الصين    في فجر
1,الله يحفظهم ويحفظنا وباء
1,تخيليت وحده بنات مدرستي طالبين شحنه تجي الصين بديت اوسوس بكرا بداوم بكمامه
1,حاولت مجددا  زوجان صينيان يتركان طفليهما في المطار  کورونا  ندی غانم
1,للمعلوميه بغض النظر عن حلال او حرام بس ربي ارحم يعني ماحرم شيء عبث واكثر دول منتشر الايدز اللي يكثر فعل الفواحش الصين علي تتطورها مات نص الشعب اكلهم والاكل اللي ياكلونه لو رجعنا للاسلام لقينا اكثره ربي حرمه فالله الطف وارحم
1,بالامس تهيجت الحساسيه لدي والحمدلله علي كل حال ولابدمن تغطيهالانف شدهالحساسيه فلما صعدت المصعد نظروا احدهم سلامات  فقلت سلمك الله   ليتني ماسافرت الصين  ياشيخ لورايتهم وكانوا ثلاثه التصقوا بجهه المصعد واحدهم يضغط التوقف ويدفع الباب يحاول الخروج
1,الوفيات في محافظات الصين لغايه منتصف الليل بدايه الثلاثاء ٢٨  مدينه  ووهان تقع في محافظه هوباي Hubei 100هوباي Hebei 1هوباي Henan 1هينان  Heilongjiang 1هيلونجيان Hainan 1هينان Beijing  1بكين  Shanghai  1شنغهاي
1,مصري عاءد الصين  ماحدش كشف عليا في المطار وانا راجع مصر الوطن
1,امراه كندا تناشد السلطات لانتشال ابنتها مدينه ووهان الصينيه
1,تعيش اليمن الحرب خمسه اعوام القصف والحصار تفشي الامراض وفي بدايت العام الجديد  نعيش عام مظلم   العام  المظلم2020
1,استيراد سلالات القطط لا يناسبها العيش في بيءه المملكه وجوها الحل منع ووقف استيراد السلالات ثانيا التوقف عن بيعها في المحلات والتوقف عن تعقيم القطط البلديه
1,ھمارے پیارے نبی کریم صلی اللہ علیہ والہ وسلم کی حدیث شریف ہے   کہ وباء کی صورت میں جو جس ابادی کے اندر ہیں وہ اندر رہے اور جو باہر ہیں وہ اندر نہ جاءیں   وزیراعظم کی خصوصی ہدایت پر پاکستانی سفارتی عملہ ووہان میں پاکستانیوں کے ساتھ رابطے ہیں سب کو حلال کھانا پہنچایا جا رہا ہے
1,انا ما حكمت عليهم   ربنا اللي حكم عليهم علي غيرهم    الكوارث الطبيعيه    فساد صنع البشر تكاثر غير منطقي    يضبط عدد السكان خاصه كانوا زفت زي سكان الصين   اذي للحيوانات اذي للبشر
1,وكل عرف العالم تحدث عن هوسه بالخفافيش وكيفيه حملها للفيروسات 1لطالما انكرت الصين تصنع سلاحا 2الارقام الرسميه اعلنتها ارقام صغيره جدا فلماذا عزلت 40 مليون انسان دفعه واحده   3رفضها لمساعده كل الدول الاخري بدايه وعادت ورضخت لاحقا دليل فقدت السيطره
1,عباره عن تعقيم صوتي ونظري واهه
1,دكتور بو عمر يقولون الصين وجدت علاج قبل يومين
1,بعد كم راح تسمعون خبر مرض وباء الكرونا في العراق المشاكل كلها امريكا بتفشي المرض في الدول المعارضه بعض الخونه
1,اعطاهم النهايه والان الصين تعاني
1,مرض الصين واصل لعنا في واحد دخلو المستشفي بصندوق زجاج
1,بالعكس ونا اخوك جات حكومه تخاف الله في عباده وتكافح الاسواق الحره للسلاح وتمنع تفشي حمل السلاح وتمنح المزارعين مغريات للتخلي عن شجر القات  بالفواكه والخضروات وشتي انواع الحبوب   واستثمار الافراد في التعليم راح نلاقي ثمره شعب منتج
1,ياخي المفروض مايستقبلون شيء جاي الصين بلا هبلل
1,انطلاقا الاحد 26 2020 تتوقف كل الرحلات الجويه الحجوزات السياحيه  الصين مع توقف النقل التنقل البري بين كل المحافظات المدن
1,الصين    Chaina   دعوات اخواننا المسلمين  الايغور  دعوات ليس بينها الله حجاب
1,وباء اعوذ بالله
1,خليني احكيلك قصه مهمه دول حكايتين اعظم الحاجات اللي قريتها   الاولي في الصين   بنت  وو هوايان  واخوها ابوهم وامهم ماتوا وكانت سنين   جدتهم وعمهم وخالتهم اللي بيصرفوا عليهم   كانوا بيوفرورلهم 300 بس
1,غريبه  مسلمي الصين اصابهم القتل والتشريد فجاء الله بمرض يهتك المسالمين منهم وربما المسلمين  لماذا لم ياتي العذاب بالمسلمين يكفرون بعضهم البعض ويقتلون بعضهم البعض ويسبحون بحمد السلطان   لكم بلاء ولهم عذاب وشقاء  مالكم كيف تحكمون
1,کورونا واءرس چمكادڑ کا سوپ  چوہے کھانےسے پھیلا
1,حاطه بالاسنتقرام ستوري عن الفيروس يلي ضرب الصين كاتبه  لطفك رب  بتقوم بترد علي واحده بيستاهلوا مو قليل يلي عملوه بالمسلمين  وتتت وتت  لما نقول الصين يعني روح  متخيلين شو يعني روح مهددين بالموت  بعدين الشعب بعمره ما كان بمثل الحكومه يعني الحكومه زفت
1,كرونا في  الصين  يحسبها صينيه
1,ربما ذكاء    وربما ستتكبد الصين خساءر ضخمه ركود رهيب للاقتصاد   الصين في عزله عن العالم
1,منظمه الصحه العالميه وانت صادقه   السبب   بعد ما يطورون الفايروسات يسوون علاج   خلاص    يروحون ينشرونها بعد ما تنتشر الدول وتصير وباء يبيعون علاجه للدول بمبالغ ضخمه والدول لازم تشتريه عشان تنقذ شعبها   بس سالفه الاوبءه
1,صدق او لا تصدق سلسله سيمبسون تحدثت عن الفيروس القاتل المصدر الصين اللذي سينتشر في العالم بعد اوراق لعبه الماسون  ما زال لديكم شك بان انتشار الفيروس صنع الماسون وعلامه علامات قرب ظهور مخلصهم المزعوم
1,جناب راءفی پور  بنده همه هزینه سفرتون به چین رو تقبل می کنم  فقط لطفا یه سر به شهر ووهان برید با کمک همون  داروی کاظم  که بارها تجویز کردید مشکل جهانی ویروس کرونا  که قطعا مهم تر از مناظره با دولته  رو حل کنید  شاید بالاخره  رسوا شود هر که در او غش باشد
1,اوريكم نظريتي للفايروس الانتشر في الصين ولا اقعد ساي
1,کاش بفرستنشون ووهان
1,ياحمار يعني الفايروس مايصيب المسلمين في الصين مايصيب الا الكفار منهم بس ولا شلون
1,الصين تفتقر المصداقيه
1,مع بدايه 2020 يتساءل الجميع ماهي انجازات برنامج التحول 2020 وعدنا به وبدء تنفيذه 2015 لقياس اداء 16 وزاره و8 هيءات حكوميه  واهمها  الصحه  التعليم  الاسكان والوعد بتقييم  القضاء ونزاهته وب  العدل_الاجتماعي  البلديه فما تحقق او بعضها جمله او تفصيلا  لاشيء
1,اتفق معكي بشده  هءلاء وباء يجب استءصاله والقضاء عليه جذوره
1,النفط يهبط مع توقعات التخمه وفيروس الصين
1,الخضراء محتاجه كرونا نظيفه مثل مال الصين   الاهي موصعبه
1,سمعت علي قناه اليرموك بيتصلو بواحد في الصين قالك السبب ان هوا كان اكل خفاش قبل ما يموت
1,اركض مع نياق ابن دغيثر انت وماعليك اهم شي تاخذ المركز الاول ههههههههههه الله ياخذكم انكم وباء علي المجتمع عشان حبه ولا عشان ٥٠٠
1,لابد تكاتف دولي وخبراء لاجل ايجاد العلاج لهدا الوباء الامر لا يقتصر علي الصين وحدها
1,اموال طاءله تحرق في العالم مع كل بدايه عام  وتولث هاءل في الهواء  وقتلي ومصابين  والمستفيد الوحيد الصين البلد الاكثر تصنيعا لهذه الماده القاءله للبشر وللطبيعه وسارقه لجيوب الناس    يجب حظر استخدام المفرقعات حظرا تاما
1,ستقبل الصين بحلول اراء دول اخري للقضاء علي فايروس كرونا
1,خاطري ادخل المصعد واعطس واقول ياريتني ما سافرت الصين
1,واحد الماني كان في ميتنق مع وحده صينيه وهالصينيه في طريجها للصين حست باعراض المرض مرض وراها بحسب الCNN  ماراح الصين ورجع خلال الاسبوعين الماضيين
1,فيروس  كرونا يرهب جمهوريه  الصين الناس بدات تهلع سيارات الاسعاف بمسعفيها يتحصنون بملابس خاصه
1,غولدمان_ساكس   فيروس الصين  قد يخفض اسعار النفط دولارات   التراجع المحتمل في الطلب علي النفط  الصين   سيءثر سلبا علي اسعار النفط    الفيروس الجديد احدث قلقا بالاسواق الماليه   وذكر المستثمرين بوباء  سارس
1,اغلقت وعزلت الصين مدينتان كبيرتان ولا يسمح لاحد بالتنقل الا بواسطه الجيش تحوي اكثر 20 مليون مواطن وتم ايقاف التنقل منهما واليهما تماما خشيه انتقال الوباء    قال الله عز وجل   فجعلناها نكالا لما بين يديها وما خلفها وموعظه للمتقين
1,واحد شايل غيره ولابس كمامه   وواحد باك الديره ولابس عمامه
1,طلبيتي تو واصله الصين تنصحوني اخذها ولا ارجعها اخاف اخذها ويكون هالزفت عاد ونتعادا ونموت كلنا
